Brand,Year,Material,ProductLine,Model,StringConfiguration,Color,BodyType,Hand,Price
Gibson,1990,'Maple, Ash, Mahogany',Gibson Les Paul,,6 String,,Solid,,1800.00
Gibson,2016,,Gibson Les Paul,Les Paul Studio Faded,,,,,900.00
Gibson,2015,,Gibson Les Paul,,6 String,,,Right-Handed,1650.00
Gibson,1956,,,Les Paul Junior,6 String,,,,4999.99
Gibson,1963,'Ash, Mahogany, Maple',Gibson ES,ES-335,6 String,Red,Solid,,27000.00
Gibson,1998,,,Les Paul Standard,6 String,Black,Solid,,2595.00
Gibson,,,,,,,,,7499.00
Gibson,,,,,,,,,2097.00
Gibson,,,,,,,,,1854.00
Gibson,,Mahogany,Custom Shop,Custom Made Firebird,6 String,Dark Burst,Solid,Right-Handed,5895.00
Gibson,2001,,Gibson Les Paul,Les Paul Studio,,Silver,,,1399.00
Gibson,2003,,Gibson SG,SG Special,,,,,999.00
Gibson,,,Gibson Les Paul,Custom,,White,,,7100.00
Gibson,1979,,,ES-335TD,6 String,Walnut,Semi-Hollow,,3195.00
Gibson,,,Gibson Les Paul,Les Paul Standard,,,,,7750.00
Gibson,2011,,,SJ-200,6 String,Sunburst,,,2995.00
Gibson,,,Gibson SG,SG Standard,,,,,11999.99
Gibson,,,,,,,,,795.00
Gibson,1997,Maple,Gibson ES,Memphis 63 ES-335,6 String,,Semi-Hollow,Right-Handed,2850.00
Gibson,,,,Vintage,6 String,,,,14800.00
Gibson,2018,Solid Wood,,Les Paul 1958 Historic VOS,6 String,Bourbon Burst,Solid,,4199.00
Gibson,,,,,6 String,,,,2299.99
Gibson,2006,,Gibson Les Paul,Les Paul Standard,6 String,,Solid,Right-Handed,2008.00
Gibson,,,,,,,,,5427.00
Gibson,1988,Alder,,,6 String,Red,Solid,Right-Handed,1199.99
Gibson,1961,,,EB-O,4 String,,Solid,,4299.99
Gibson,,,,,6 String,,Hollow,Right-Handed,1595.00
,,,,,,,,,8950.00
Palir,,,,Gibson,6 String,,Solid,,2400.00
Gibson,1963,,,EB-0,4 String,Cherry,Solid,,2195.00
Gibson,2014,,,Custom Shop 1960 Les Paul Standard,,Dark Burst Finish,Solid,Right-Handed,4500.00
Gibson,2014,,,Les Paul Custom,6 String,Wine Red,,,3599.00
Gibson,,,,LP 59 Reissue,6 String,Brown,Solid,,4899.95
Gibson,,,Gibson ES,Custom,,,,,2700.00
Does not apply,,,,,,,,,3899.00
Gibson,2018,,,,6 String,Sunburst,Solid,Right-Handed,5299.99
Gibson,,Maple,,Memphis 63 ES-335,6 String,,Semi-Hollow,Right-Handed,3199.00
Gibson,,,,,,,Hollow,,5250.00
Gibson,,,,,,,,,5999.00
Indiana,,,,LES PAUL,6 String,CHERRY SUNBURST,Solid,Right-Handed,449.00
Gibson,2017,Maple / Mahogany,Gibson Les Paul,Les Paul Custom 2017 Limited,6 String,Red Scorpion,Solid,Right-Handed,4680.00
Gibson,,,,,,,,,891.00
Gibson,,,,,,,Hollow,,5250.00
Gibson,,,,,,,,,5999.00
Gibson,2011,,,Les Paul Traditional Pro,6 String,Black,Solid,,1795.00
Gibson,,,,,,,,,3299.99
GIBSON MUSICAL INSTRUMENTS,,,,USA GIBSON LES PAUL TRIBUTE,,,,,759.99
Gibson,2016,,,ES-137,6 String,Black Cherry Sunburst,Hollow,,2250.00
Gibson,2016,,Gibson Les Paul,Les Paul Studio T,6 String,Vintage Sunburst,,Right-Handed,1499.00
Gibson,2009,,,Firebird III,6 String,Sunburst,Solid,,3995.00
Gibson,,,,SG Supreme 2016 Limited Ocean Blue,,,,,2199.99
Gibson,,Solid Wood,,Historic Reissue Flying V,6 String,Red,Solid,,2995.00
Gibson,2014,'Mahogany, Maple',Historic Collectors Choice,Les Paul Standard 1959,R,Dirty Lemon,Solid,Right-Handed,7290.00
Gibson Custom Shop,2005,,,Custom Shop Zakk Wylde Les Paul Custom,,,,,5199.00
Gibson,2014,,,,6 String,,Solid,Right-Handed,3700.00
Gibson,2014,Solid Wood,Gibson Les Paul,Les Paul standard premium plus,6 String,Cherry sunburst,Solid,Right-Handed,2080.00
Gibson Custom Shop,,,,,,,,,3986.00
Gibson,,,Gibson Les Paul,Les Paul Classic,6 String,,Solid,Right-Handed,2063.00
Gibson,2019,,Gibson SG,SG 61 Reissue,,,,,1699.00
Gibson,2015,Mahogany,,Johnny A Standard “Ginger”,6 String,Ginger,Semi-Hollow,Right-Handed,3200.00
Gibson,2012,Solid Wood,Gibson Les Paul,Custom,6 String,White,Solid,,3999.00
Gibson,,,Gibson Les Paul,Les Paul Classic,,Red,Classical,,2500.00
Gibson,,,Gibson Les Paul,,,,,,3499.00
Gibson,2002,,,Advance Jumbo,6 String,Sunburst,,,2895.00
Gibson,2016,,,ES-335 Memphis Block,6 String,Faded Lightburst,,,3499.00
Gibson,2011,,Gibson Les Paul,Les Paul Studio Faded,6 String,Black,Solid,Right-Handed,866.00
Gibson,2017,,Gibson Les Paul,Custom,6 String,Black,Solid,Right-Handed,662.50
Gibson,2004,'Maple, Ash, Mahogany',Gibson Les Paul,Les Paul Studio,6 String,Red,Solid,,750.00
Gibson,1968,,,B-25-12,6 String,Sunburst,,,1395.00
Gibson,,,,,,,,,1055.36
Gibson,2011,,,Les Paul Studio,6 String,Fireburst,,,1249.00
Gibson,2018,,Gibson Les Paul,Les Paul Standard,6 String,Cherry,Solid,Right-Handed,2099.99
,,,,,,,,,3250.00
Gibson,2004,,,Les Paul Standard Plus,6 String,Trans Black,Solid,,2197.00
Gibson,,,Gibson Les Paul,,,Red,,,1495.00
Gibson Custom Shop,,Mahogany,,1960 Les Paul Special Reissue,6 String,Yellow,Solid,Right-Handed,3299.00
Gibson,2016,,Gibson SG,SG Standard,,,,,1400.00
Gibson Custom Shop,2013,Mahogany,,Custom Shop 20th Anniversary 59 Les Paul Reissue,6 String,Multicolor,Solid,Right-Handed,6999.00
Randall Versa Custom Shop,,Solid Wood,,Standard,6 String,Gretsch Orange,Solid,,3450.00
Gibson,1966-1967,,,SG Standard,6 String,Heritage Cherry Red,Solid,,6997.00
Gibson,,,,SG Special,,,,,890.00
Gibson,2015,,Gibson SG,SG Special,6 String,Red,Solid,Right-Handed,850.00
Gibson,2011,Mahogany,Gibson SG,Melody Maker,6 String,Satin White,Solid,Right-Handed,649.99
Gibson,,,,Flying V Limited Run,,Red,,,3300.00
Gibson,2019,,Gibson SG,,,,,,1899.00
Gibson,1980,,,Les Paul Heritage Series Standard 80,,Cherry Burst,,,3999.00
Gibson,,,,es-335,,,,,1300.00
Gibson,1984,,Gibson Les Paul,Custom,,,,,4000.00
Gibson,,,,Byrdland,,,,,8995.00
Gibson,2018,,Gibson ES,ES-330,,Aquamarine,Hollow,,1995.00
Gibson,2018,,Gibson ES,ES-335,,,,Right-Handed,2175.00
Gibson,2019,,Gibson Les Paul,1959 Reissue Les Paul,6,,Solid,Right-Handed,5645.00
Gibson,2014,'Maple, Mahogany',Gibson Les Paul,Les Paul Traditional,6 String,Blue,Solid,Right-Handed,1999.99
Gibson,1998,Solid Wood,,ES-135,6 String,Heritage Cherry,Solid,,2360.00
Gibson,2009,,Gibson Les Paul,Les Paul Studio,,Black,,,1100.00
Gibson,2016,Solid Wood,,1958 Les Paul Standard,6 String,,Solid,,3999.99
Gibson,,Mahogany,,,6 String,,,,1599.00
Gibson,2003,Mahogany,Gibson Les Paul,Les Paul Gold Top,6 String,Gold,Solid,Right-Handed,4950.00
Gibson,,Mahogany,,LP2014,6 String,Brown,Solid,,2835.00
Gibson,,,,,,,,,2198.32
Gibson,2003,Mahogany,Gibson Les Paul,Les Paul Gold Top,6 String,Gold,Solid,Right-Handed,4950.00
Gibson,2000,,,,6 String,Red Sparkle Metallic,Solid,Right-Handed,2790.00
Gibson,2019,,Gibson Les Paul,Custom,,,,,3199.00
Gibson,1974,,,Les Paul Deluxe,,Sunburst,,,1950.00
Gibson,,,Gibson Les Paul,,,,,,3000.00
Gibson,,,Gibson Les Paul,Custom,,Red,,,5500.00
Gibson,2017,Mahogany,,Flying V,6 String,,Solid,Right-Handed,1080.00
Gibson,,,Gibson Les Paul,Les Paul Studio 50’s Tribute,,,,,899.99
Epiphone By Gibson,1999?,I dont know,Gibson MoBaby,MoBaby,6 String,Red,Flying V,Right-Handed,595.00
Gibson,2007,,Gibson Les Paul,Custom,,,,,2900.00
Gibson,2016,,Gibson Explorer,,,Red,,,1250.00
GIBSON MUSICAL INSTRUMENTS,,,,USA GIBSON LES PAUL TRIBUTE,,,,,759.99
Gibson,,,Gibson Les Paul,,,,,,1699.00
Gibson,,,,,,,,,1055.36
Orville by Gibson,,,Gibson SG,SG 61 Reissue,6 String,,Solid,Right-Handed,1371.00
Gibson,,,,,,,,,3874.00
Gibson,2002,,,L-5 Wes Montgomery,6 String,,Jazz,,5999.00
Gibson,2012,,,Les Paul Studio,,Fireburst,,Left-Handed,1100.00
Gibson,2004,Mahogany,Gibson Les Paul,Les Paul Standard,6 String,Sunburst,Solid,Right-Handed,2100.00
Gibson,2018,Mahogany/Rosewood,,Flying V,6 String,Wine Red,Solid,Right-Handed,1699.00
Gibson Custom Shop,,Mahogany,,Zakk Wylde Bullseye Camo Les Paul Custom,6 String,Multicolor,Solid,Right-Handed,6749.00
,,,,,,,,,1399.00
Gibson,2018,,Gibson Les Paul,,,,,,4799.00
Gibson,1998,,,Firebird V,6 String,sunburst,Solid,Right-Handed,1500.00
Gibson,2010,Mahogany,,Flying V,6 String,Ebony,Solid,Right-Handed,1238.00
Gibson,,,,Les Paul Studio,,,,,999.99
Gibson,2003,,Gibson Les Paul R9,R9,Six String,,Solid,Right-Handed,8495.00
Gibson,2016,,,ES-335 Memphis,6 String,Pelham Blue,,,3999.00
Gibson,2017,,,,5 String,,,,899.00
Gibson,2016,,,ES-335 Memphis Gold Top,6 String,Gold Top,,,3999.00
Gibson,,,Gibson Les Paul,Custom,,,,,4500.00
Gibson,2013,,,Les Paul Studio,6 String,Vintage Sunburst,,,1499.00
Gibson,1997,Maple,Gibson ES,ES-355,,,Semi-Hollow,,8995.00
Gibson,2013,,Gibson Les Paul,Les Paul Standard,,,,,2900.00
Gibson Custom Shop,2012,Solid Wood,,Les Paul 1959 Reissue,6,Factory Dark Burst,Solid Mahogany,,4990.00
Gibson,1984,,,Flying V,6 String,Cardinal Red,Solid,,2999.00
Gibson,2016,,,ES-Les Paul,6 String,Ebony,,,3349.00
Gibson,,,,,,,,,1999.00
Orville by Gibson,1991,,,Flying V,6 String,White,Solid,Right-Handed,1488.00
Gibson,2005,,Gibson SG,,6 String,Black,Solid,Right-Handed,1301.00
Gibson,2009,,Gibson Les Paul,Les Paul 1960,,,,,4899.00
Heritage,1999,,,Les Paul Classic,,Sunburst,,,2400.00
Aria,1980s,,,TA 60,6 String,Black,Semi-Hollow,Right-Handed,599.00
Gibson,2003,,Gibson Les Paul,Les Paul Studio,,,,,850.00
Gibson,2016,Spruce/Maple/Ebony/Walnut,L5 Cutaway Electric Spanish Carved Archtop,L-5 CES,6,Wine Red,Hollow,Right-Handed,8950.00
Gibson,2013,Mahogany,Gibson Les Paul,Les Paul Standard,6 String,,Solid,Right-Handed,1850.00
Gibson,,,,,,,,,2399.99
Gibson,2015,,Gibson Les Paul,2015 les Paul custom shop lp long scale 60’s neck,6 String,Washed Cherry,Solid,,3345.00
Gibson,,'Maple, Mahogany',,Les Paul Studio,6 String,,Solid,,900.00
Pre-Owned Gibson,,,,,,,,,2495.00
Gibson,,Walnut,Gibson ES,ES-330,,,,,6200.00
Gibson,1984,,,,6 String,Sunburst,Solid,,1599.95
Gibson,1992,Solid Wood,,Les Paul Signature 1992,6 String,Light Amber,Solid,,6999.99
Gibson,,,,,,,,,4499.00
Gibson,,,,Flying V,,,,,1859.99
Gibson,2013,,,Les Paul Standard,6 String,Iced Tea Burst,,,2799.00
Gibson,,,,,,,,,2717.00
Gibson,,,,,,,,,3548.00
Gibson,,Walnut,Gibson ES,ES-330,,,,,6200.00
Gibson,1984,,,,6 String,Sunburst,Solid,,1599.95
Gibson,1992,Solid Wood,,Les Paul Signature 1992,6 String,Light Amber,Solid,,6999.99
Gibson,,,,,,,,,4499.00
Gibson,,,,,,,,,2399.99
Gibson,1997,Maple,Gibson ES,ES-355,,,Semi-Hollow,,8995.00
Gibson,,,,Flying V,,,,,1859.99
Gibson,2014,,,1963 ES-335 TD,6 String,Historic Burst,Semi-Hollow,,3999.00
Gibson Custom Shop,,Korina,,50th Anniversary Les Paul,6 String,,Solid,Right-Handed,6499.00
Gibson,,,Gibson Les Paul,,,Red,,,1495.00
Gibson,2012,Mahogany,Gibson Les Paul,Les Paul Junior,6 String,Yellow,Solid,Right-Handed,1999.00
Gibson,1978,,Gibson Les Paul,Deluxe,,,,,2999.00
Gibson,2018,,Gibson Les Paul,Les Paul Standard,6 String,Orange,Solid,,2250.00
Gibson,2017,Solid Wood,Gibson Les Paul,Les Paul 1958 Standard,6 String,Abilene Sunset,Solid,,3999.99
Gibson,1998,,,Firebird V,6 String,sunburst,Solid,Right-Handed,1500.00
Gibson,2010,Mahogany,,Flying V,6 String,Ebony,Solid,Right-Handed,1238.00
Gibson,,,,,,,,,7499.00
Gibson,1973,,,L-5 CES,,Ice Tea Sunburst,,,7999.99
Gibson,,,,,,,,,10799.00
Gibson,2008,,,Les Paul R9,6 String,Sunburst,Solid,,4495.00
Gibson,1958,,Gibson Les Paul,Les Paul Junior,,,,,6995.00
Gibson,2018,Maple,Gibson Les Paul,Les Paul HP,6 String,mojave,,,2050.00
,,,,,,,,,15000.00
Orville by Gibson,1991,,,Flying V,6 String,White,Solid,Right-Handed,1488.00
Gibson,2005,,Gibson SG,,6 String,Black,Solid,Right-Handed,1301.00
,,,,,,,,,2700.00
Gibson,2010,Solid Wood,,1955 Les Paul Standard Hot Mod,6 String,Pale Whiskey Sunburst,Solid,,3899.99
Gibson,,,Gibson ES,ESDPAFCNH1,,,,,2095.00
Gibson,1984,Solid Wood,,Flying V,6 String,Black w/ Designer Stripes,Solid,,2495.00
Gibson,2016,,Gibson Les Paul,Les Paul Studio,6 String,Black,Solid,Right-Handed,1049.99
Gibson,2017,,,,5 String,,,,899.00
Gibson,2014,,,,,,,,1450.00
Memphis,,,,ES-137,,,,,2233.00
Gibson,,,Gibson ES,ES-335,,,Semi-Hollow,,425.00
Gibson Custom Shop,,Mahogany,,1958 Les Paul Reissue,6 String,Red,Solid,Right-Handed,3899.00
Gibson,2017,,Gibson SG,SG Standard,6 String,Blue,Solid,Right-Handed,1295.00
Gibson,2011,,Gibson Les Paul,,,,,,998.00
Gibson,2015,Solid Wood,,74 Les Paul Custom Black Beauty.,6,Ebony VOS,Solid Mahogany,,5690.00
Gibson,,,,,,,,,2717.00
Gibson,,,,,,,,,3548.00
Gibson,2015,Solid Wood,Gibson Les Paul,Les Paul Standard,,GABBY APPRAISAL BURST (DARK RED),Solid,,8450.00
Gibson,2017,Ebony,Gibson SG,SG Standard,6 String,Ebony,Solid,,5075.00
Gibson,,,,ES-335,,,,,3249.00
Gibson,1961,Solid Wood,,1961 Melody,6 String,Sunburst,Solid,,2150.00
Gibson,1962,,,ES-335,6 String,Sunburst,Semi-Hollow,,24995.00
Gibson,2013,,,ES-335 Dot Reissue,6 String,Antique Natural,Semi-Hollow,,3349.00
Gibson,,,,ES-335,,,,,27495.00
Gibson,2009,,,Les Paul,6 String,Ebony Gloss,Solid,,1099.00
Gibson Custom Shop,,Mahogany,,Les Paul Junior,6 String,Multicolor,Solid,Right-Handed,3999.00
Gibson Custom,1974,Solid Wood,Gibson EDS 1275 Double Neck,Slash 1966 EDS 1275,12/6 String,walnut,Solid,,5500.00
Gibson,2016,Ebony,Gibson Les Paul,Les Paul Studio Faded,,,,,1134.00
Gibson,,,,,,,,,300.00
Gibson,2010,,Gibson Les Paul,Les Paul Special,6 String,Red,Solid,Right-Handed,899.99
Gibson,,,,,,,,,579.99
,,,,,,,,,3999.99
Gibson,2014,,,Les Paul Standard,6 String,,Solid,,1800.00
Gibson,2018,Maple / Mahogany,,Les Paul Deluxe Player Plus 2018,6 String,Wine Red Vintage,Solid,Right-Handed,1920.00
Gibson,,,,,,,,,1117.00
Gibson,2013,Mahogany,Gibson Explorer,Explorer Limited Run,6 String,Multicolor,Solid,Right-Handed,1899.00
Gibson,,,Gibson Les Paul,,,,,,26999.00
Gibson,,,,Flying V Tribal,,,Solid,Right-Handed,1299.99
Gibson Custom Shop,,Mahogony,,Les Paul Custom,6 String,,Solid,Right-Handed,4499.00
Gibson,2012,Mahogany,Gibson Les Paul,Les Paul Studio Nitrous,6 String,ELECTRIC LIME,Solid,Right-Handed,1599.00
,,,,,,,,,1999.98
Gibson,,,,Flying-V,6 String,Black,Solid,Right-Handed,2100.00
Gibson,1958,Solid Wood,,R8,6 String,Cherry Sunburst,Solid,,6495.00
Gibson,2003,,Gibson Les Paul R9,R9,Six String,,Solid,Right-Handed,8495.00
Gibson,,'Maple, Rosewood, Mahogany',Gibson Les Paul,Les Paul Standard,,,,,3849.00
Memphis,,,,ES-137,,,,,2233.00
Gibson,,Mahogany,,Custom,6 String,Aged Cherry,Solid,Right-Handed,5999.99
Gibson,2004,,Gibson Les Paul,R9,Six String,,Solid,Right-Handed,8495.00
Gibson,2007,,Custom Shop Historic,Limited Edition 50th Anniversery LPR7,6 String,Gold,,Right-Handed,7990.00
Gibson,2010,Mahogany,,Flying V,6 String,Ebony,Solid,Right-Handed,1238.00
Gibson,,,,Les Paul Studio Lite,,,,,1349.00
Gibson,2016,Maple,Gibson ES,ES-335,6 String,,Semi-Hollow,Right-Handed,1450.00
Gibson,2016,,Epiphone Les Paul,Les Paul Standard,6 String,Black,Solid,Right-Handed,350.00
Gibson,2018,Mahogany,Gibson Les Paul,Custom,6 String,Vintage Cherry Sunburst,,Right-Handed,4850.00
Gibson Custom Shop,,Mahogany,,1957 Les Paul Reissue True Historic,6 String,Gold,Solid,Right-Handed,5349.00
Gibson,2017,,,Firebird Studio T,6 String,Vintage Sunburst,,Right-Handed,1249.00
,,,,,,,,,9500.00
Gibson,2011,,,Dethklok Explorer,6 String,Silverburst,Explorer,Right-Handed,10000.00
Gibson,,,Gibson Les Paul,Les Paul Studio,6 String,WIN RED,Solid,Right-Handed,850.00
Gibson,1996,,Gibson Les Paul,Les Paul Standard,6 String,,Solid,Right-Handed,2200.00
Gibson,,,Gibson Les Paul,Custom,,,,,4333.00
Gibson,2015,,Gibson ES,ES-339,6 String,Black,Semi-Hollow,Right-Handed,2095.00
Gibson,1992,,Gibson Les Paul,Les Paul Standard,6 String,Black,Solid,Right-Handed,3499.00
Gibson,2008,Mahogany,Gibson Les Paul,Les Paul 1960,6 String,,Solid,Right-Handed,1895.00
Gibson,,Solid Wood,,L-7C,6 String,Sunburst,Hollow,,4600.00
Gibson,,,,,,,,,3499.00
Gibson,1969 1970,,,EB-1,4 String,,Hollow,,495.00
Gibson,2006,,,SJ100,6 String,Natural,,Right-Handed,2500.00
Gibson Custom Shop,2012,Solid Wood,,Les Paul 1959 Reissue,6,Factory Dark Burst,Solid Mahogany,,4990.00
Gibson,2014,,Gibson Les Paul,1959 Les Paul,6 String,Sunburst,Solid,Right-Handed,4895.00
Gibson,2019,,Gibson Les Paul,1959 Reissue Les Paul,6,,Solid,Right-Handed,5645.00
Gibson,2015,,Gibson Les Paul,Les Paul 1960,6 String,Sunburst,Solid,,4095.00
Gibson Custom Shop,,Mahogany,,Les Paul Custom,6 String,Black,Solid,Right-Handed,4499.00
Gibson Custom Shop,,,,,,,,,7295.00
Gibson,,,,,,,,,5233.00
Gibson,,,,,,,,,499.99
,,,,,,,,,375.00
Gibson,,,Gibson Les Paul,LES PAUL SPECIAL,6 String,Black,Solid,Right-Handed,799.99
Gibson,1985,,,Les Paul Custom,,Ferrari Red,Les Paul,,5500.00
Gibson,2013,,,Les Paul Studio,,,,,899.99
Epiphone,1996,,,,,,Semi-Hollow,,1200.00
Gibson,,,,,,,,,630.00
Gibson,2009,,,Les Paul,6 String,Ebony Gloss,Solid,,1099.00
Gibson,,Maple,,J-185,6 String,Multicolor,Jumbo,Right-Handed,4999.00
Gibson,2006,Maple,,Lucille,Six String,Black,Solid,Right-Handed,7495.00
Gibson,,,,02201491,,Black,,,2899.99
Gibson,,,,,6 String,Sunburst,Semi-Hollow,,1999.99
Gibson,2012,,,Les Paul Custom,6 String,Maduro Brown,,,3999.00
Gibson,2016,,,1964 ES-345 Premiere,6 String,Faded Lightburst,Semi-Hollow,,4999.00
Gibson,2004,Solid Wood,,1959 Les Paul Standard,6 String,,Solid,,4899.99
Gibson,1976,,Gibson Les Paul,Les Paul Standard,6 String,Natural Finish,Solid,Right-Handed,3500.00
,,,,,,,,,777.00
Gibson,1992,,Gibson Les Paul,Les Paul Standard,,Brown,Solid,Right-Handed,1580.00
Gibson,2010,Mahogany,Gibson Les Paul,2010 Custom Shop Lefty Les Paul,,Cherryburst,Solid,Right-Handed,3299.99
Gibson,,,,Firebird X,,,,,3795.00
Gibson,,,Gibson SG,SG,,,Solid,,7800.00
Gibson,,,,,,,Semi-Hollow,,3600.00
Gibson,1996,,Gibson Les Paul,R9 Les Paul 1959 Reissue Custom Shop Historic,6 String,Honeyburst,Solid,Right-Handed,5499.99
Gibson,2011,,,Les Paul Traditional,6 String,Iced Tea,,,1895.00
Gibson,2019,,Gibson Les Paul,Custom,6 String,Gold,Solid,Right-Handed,3090.00
Gibson,1959,,,ES-330,6 String,Sunburst,Hollow,,10995.00
Gibson,2016,,,1959 ES-175D,6 String,Vintage Burst,,,5749.00
Gibson Custom Shop,2013,Mahogany,,Custom Shop 20th Anniversary 59 Les Paul Reissue,6 String,Multicolor,Solid,Right-Handed,6999.00
Gibson,2017,,,ES-335,6 String,Cherry,Semi-Hollow,,2995.00
Gibson,,Mahogany,Gibson SG,Special Faded,6 String,,Solid,,1000.00
Gibson,2018,,,DSV 18 Flying V,6 String,Aged Cherry,Solid,,1650.00
Gibson,2005,,Gibson Les Paul,Les Paul Classic,6 String,Red,,Right-Handed,1850.00
Gibson,2011,Maple / Mahogany,,Nighthawk standard,6 String,Dark Chocolate Brown,Solid,Right-Handed,1715.00
Gibson,2007,,Gibson SG,,6 String,Black,Solid,Right-Handed,893.00
,,,,,,,,,3999.99
Gibson Custom Shop,,Mahogany,,1959 Les Paul Reissue VOS,6 String,Multicolor,Solid,Right-Handed,9299.00
Gibson,2009,,,Les Paul R9,,Sweet Tea Burst,,,5500.00
Gibson,,,,,,,,,6299.99
Gibson,,,Gibson SG,SG Custom,6 String,Black,Solid,,2020.00
Gibson Custom Shop,2013,,,Custom Shop 1965 Firebird VII 20th Anniversary,,,,,5499.00
Gibson,2018,,Gibson Les Paul,Player Plus,,,Solid,,1450.00
Gibson,,,,,,,,,6745.00
Gibson,1968,,,1968,,Red,Solid,,8108.68
Gibson,2007,,Custom Shop Historic,Limited Edition 50th Anniversery LPR7,6 String,Gold,,Right-Handed,7990.00
Gibson,2018,,,es-335,6 String,Antique Cherry,Semi-Hollow,Right-Handed,3599.00
Gibson,2018,,Gibson Les Paul,1958 Reissue Les Paul,6,,Solid,Right-Handed,11545.00
Gibson,2018,'Maple, Mahogany',Gibson Les Paul,Les Paul Traditional,6 String,Black,Solid,,1500.00
Gibson,,,Gibson SG,,,,,,3500.00
Gibson,,,,Flying V Tribal,,,Solid,Right-Handed,1299.99
Gibson,2010,Solid Wood,,Les Paul Standard,,Multi-Color,Solid,,7000.00
Does not apply,,,,,,,,,3199.00
Gibson,2014,Mahogany,Historic Les Paul R9,Historic. Les Paul R9 Standard,6,Reverse burst,Solid Historic 1959,,11125.00
Gibson,2018,,,Custom,6 String,Black,Solid,Right-Handed,3649.00
Gibson,2008,,Gibson Explorer,,,,,,1775.00
Gibson,,Solid Wood,,,6 String,,Solid,,4750.00
Gibson,,Solid Wood,,,6 String,,Solid,,4750.00
Gibson,,,,,,,,,1274.03
Gibson,2019,Mahogany,Gibson SG,SG STANDARD,6 String,,Solid,Right-Handed,1507.00
Gibson,2018,Maple,Gibson Les Paul,Custom,6 String,Black/Cherry,Solid,,1275.00
Gibson,1978,(Top) Maple (Back) Mahogany,Gibson Les Paul,25/50 Anniversary,6 String,Vintage Brown Sunburst,Solid,Right-Handed,3995.00
Gibson,,Mahogany,,SG Special,6 String,,Solid,,800.00
Gibson,2017,,,ES-275,,,,,3495.00
Gibson,,,,,,,,,3699.00
Gibson,,'Mahogany, Maple, Rosewood',,,,,,,3750.00
Gibson,2004,,Custom Shop,Les Paul 1959 Reissue,,Cherry Sunburst,,,4059.00
Gibson,2016,,Gibson Les Paul,Les Paul Standard,,,,,1900.00
Gibson,,,Gibson Les Paul,,,,,,3199.00
Gibson,2001,Solid Wood,,1957 Reissue Dickie Betts Les Paul Standard,6 String,Gold Top,Solid,,11495.00
Gibson,,Mahogany,,,,,Solid,,799.99
Gibson,1976,,Gibson Les Paul,Les Paul Deluxe,6 String,Natural Finish,Solid,Right-Handed,2499.00
Gibson,2012,'Maple, Mahogany',Gibson Les Paul,Les Paul Studio,6 String,,Solid,,849.00
Washburn,2012,Mahogany,Gibson ES,,6 String,Red,Semi-Hollow,Right-Handed,388.70
Gibson,,,,Les Paul Special,6 String,Sunburst,Solid,,2999.99
Gibson,2007,,Gibson Les Paul,Les Paul Classic,6 String,,Classical,,1934.00
Gibson,,,,,,,,,4262.00
Orville by Gibson,1990,,,,6 String,White,Solid,Right-Handed,1262.50
Gibson,1983,,,Les Paul Standard,6 String,Sunburst,Solid,,8995.00
Gibson,2005,,Gibson SG,SG Special,6 String,Faded Cherry,Solid,Right-Handed,699.00
Road Dog,2015,,,,,,,,500.00
Gibson,1970s,Solid Wood,Gibson Les Paul,Les Paul Deluxe,6 String,Red,Solid,,4050.00
Gibson,,,Gibson Les Paul,Custom,,,,,4750.00
Gibson Custom Shop,,Mahogany,,1958 Les Paul True Historic Reissue,6 String,Multicolor,Solid,Right-Handed,5649.00
Gibson,,Mahogany,,,,,Solid,,799.99
Gibson,2000,,Gibson Les Paul,Les Paul,,,,Right-Handed,3099.99
Gibson,2016,,,Les Paul Standard T,6 String,Trans Amber,,,2799.00
GIBSON,,Solid Wood,,LES PAUL 1959 R9 STANDARD,,BOTB P. 76,SOLID,,5980.00
Gibson,2016,Mahogany,Gibson Les Paul,Les Paul Gold Top,6 String,Gold,Solid,Right-Handed,2550.00
Gibson,2019,,PRS,Santana,6 String,,Solid,,3300.00
Gibson,1983,,,Les Paul Spotlight Special,,,Solid,,6599.00
Gibson,,Mahogany,,Les Paul Studio Deluxe,6 String,Multicolor,Solid,Right-Handed,1299.00
Gibson,,,,,,,,,6745.00
Gibson,,,,,,,,,1274.03
Gibson,2017,'Maple, Mahogany',Gibson Les Paul,Les Paul Studio,6 String,wine red,Solid,Right-Handed,1500.00
Gibson,2019,,Gibson Les Paul,1959 Reissue Les Paul,6,,Solid,Right-Handed,5645.00
Gibson,2016,,,Les Paul Studio T,6 String,Wine Red (Gold Hardware),,,1499.00
Gibson,1992,,,Les Paul Standard,6 String,Black,Solid,Left-Handed,1699.00
Gibson,2006,,Gibson ES,ES-335 Dot,,,,,3495.00
Gibson,,,,Black Beauty 3,,Black,,,5050.00
Gibson,2000,'Maple, Mahogany',Gibson ES,ES-335,6 String,Black,Semi-Hollow,Right-Handed,2500.00
Gibson,2011,,Gibson Les Paul,Les Paul Studio,6 String,Green,Solid,Right-Handed,1264.00
Gibson,2019,Mahogany,Gibson SG,SG STANDARD,6 String,,Solid,Right-Handed,1507.00
Gibson,1988,Mahogany,Gibson Les Paul,Les Paul Standard,6 String,Tobacco Sunburst,Solid,Right-Handed,3000.00
,1997,,,ES-335 Dot Neck Reissue,,,,,3450.00
